Date,AGRO_Price,BBAR_Price,BMA_Price,CEPU_Price,CAAP_Price,DESP_Price,EDN_Price,GLOB_Price,GGAL_Price,IRS_Price,MELI_Price,PAM_Price,SUPV_Price,TS_Price,TX_Price,TGS_Price,YPF_Price,AFYA_Price,ABEV_Price,TBBB_Price,BAK_Price,BBD_Price,BSBR_Price,BRFS_Price,CBDBY_Price,CINT_Price,ERJ_Price,EVEX_Price,GGB_Price,INTR_Price,ITUB_Price,LVRO_Price,NU_Price,PAGS_Price,PAX_Price,PBR_Price,SGML_Price,SID_Price,STN_Price,UGP_Price,VALE_Price,VSTA_Price,VINP_Price,VTRU_Price,VTEX_Price,XP_Price,ZENV_Price,BCH_Price,BSAC_Price,CCU_Price,SQM_Price,AVAL_Price,CIB_Price,EC_Price,GPRK_Price,PSMT_Price,STIX_Price,TGLS_Price,AMX_Price,ASR_Price,CX_Price,FMX_Price,KOF_Price,OMAB_Price,PAC_Price,TV_Price,VIST_Price,VLRS_Price,AUNA_Price,BAP_Price,BVN_Price,CEG_Price,CPAC_Price,IFS_Price,NEXA_Price,SCCO_Price,PAAS_Price,CPA_Price,BLX_Price,ARCO_Price,DLO_Price,AGRO_Volume,BBAR_Volume,BMA_Volume,CEPU_Volume,CAAP_Volume,DESP_Volume,EDN_Volume,GLOB_Volume,GGAL_Volume,IRS_Volume,MELI_Volume,PAM_Volume,SUPV_Volume,TS_Volume,TX_Volume,TGS_Volume,YPF_Volume,AFYA_Volume,ABEV_Volume,TBBB_Volume,BAK_Volume,BBD_Volume,BSBR_Volume,BRFS_Volume,CBDBY_Volume,CINT_Volume,ERJ_Volume,EVEX_Volume,GGB_Volume,INTR_Volume,ITUB_Volume,LVRO_Volume,NU_Volume,PAGS_Volume,PAX_Volume,PBR_Volume,SGML_Volume,SID_Volume,STN_Volume,UGP_Volume,VALE_Volume,VSTA_Volume,VINP_Volume,VTRU_Volume,VTEX_Volume,XP_Volume,ZENV_Volume,BCH_Volume,BSAC_Volume,CCU_Volume,SQM_Volume,AVAL_Volume,CIB_Volume,EC_Volume,GPRK_Volume,PSMT_Volume,STIX_Volume,TGLS_Volume,AMX_Volume,ASR_Volume,CX_Volume,FMX_Volume,KOF_Volume,OMAB_Volume,PAC_Volume,TV_Volume,VIST_Volume,VLRS_Volume,AUNA_Volume,BAP_Volume,BVN_Volume,CEG_Volume,CPAC_Volume,IFS_Volume,NEXA_Volume,SCCO_Volume,PAAS_Volume,CPA_Volume,BLX_Volume,ARCO_Volume,DLO_Volume
2024-04-17,10.1328,6.8707,43.8942,8.9246,16.4,11.3,16.18,182.15,25.5605,7.8652,1397.86,42.02,5.1432,35.4906,36.9918,15.59,19.47,16.0611,2.1031,20.05,8.57,2.3399,4.7605,3.1699,0.46,4.05,24.3757,5.18,3.4049,4.9846,5.0389,5.845,10.79,11.4854,12.6395,12.2876,13.5,2.4943,78.8498,4.938,10.8962,3.75,9.3921,12.85,7.43,20.5165,2.19,20.19,16.909,11.0492,45.8849,2.1989,25.1438,9.7043,8.85,77.3028,0.25,56.5967,17.2228,272.0622,8.0411,113.5252,88.6541,69.7535,145.0731,2.6774,41.31,7.51,7.5,149.2568,15.2847,183.8876,4.769,20.4934,7.12,107.9199,18.4752,89.9741,26.9264,10.2514,14.8806,330957,974446,278239,322600.0,95400.0,870873.0,47600,424788,765648,136801,448670,224254,1139000.0,1263200,121700,230420,1802200,165300.0,15315900,1060600.0,727607,20035359,454100,3326072,73000.0,225950.0,1181200.0,23254.0,8597520,678700.0,25666190,126111.0,12716410.0,4698900.0,256400.0,14199500,709919.0,3515637,79259.0,929602,34810480,4679.0,11300.0,760.0,300300.0,6511100.0,52800.0,191306,391500,281700,1107400,20700,196200,1175100,504500,185068,6784.0,301700,2073452,28900,6713600,534800,165900,59321,23600,1676000,348754.0,652489,321600.0,244800,2170400,3282900.0,8258.0,263170.0,6130.0,1375357,5161300,193700,79800,622900,563100.0
2024-04-18,10.2374,6.9049,44.095,8.7682,16.35,11.32,16.09,179.52,25.8837,7.9247,1370.25,41.89,5.1047,34.8106,37.1824,15.51,19.07,15.8241,2.1218,19.8,8.64,2.3223,4.7512,3.1797,0.45,4.14,24.1959,5.28,3.4002,5.024,5.0222,6.035,10.66,11.3673,12.602,12.2014,13.41,2.4671,78.5129,4.8899,10.887,3.75,9.4477,12.33,7.71,20.0502,2.07,20.3842,17.1265,11.2962,45.6755,2.1712,24.3734,9.611,8.9324,79.3047,0.165,55.9926,16.9553,275.1076,7.9428,113.6493,89.8588,69.0021,146.587,2.6312,41.31,7.85,7.43,150.0819,15.6965,182.3602,4.8423,21.0069,7.23,109.0255,18.6316,91.8958,27.2771,10.367,14.4804,233408,893370,182185,308800.0,91000.0,627826.0,103498,448039,617618,210173,391352,235741,988800.0,2224100,153600,230307,2335700,186100.0,18909200,1053500.0,1206474,16564711,433200,3107018,76300.0,17769.0,1375900.0,32830.0,6896000,642100.0,20030780,186500.0,16982711.0,7802900.0,312000.0,13208800,1528506.0,3660078,72519.0,1744260,25806170,2851.0,12800.0,1632.0,591500.0,4831000.0,29000.0,155728,247500,166900,1144500,35300,391300,1316900,466800,215161,14504.0,270800,1109659,27800,9867500,847300,138300,26246,32600,950500,405123.0,1093855,343300.0,193200,1368700,1654200.0,1994.0,165778.0,13125.0,1030123,4627800,243700,129300,848000,1179200.0
2024-04-19,10.4848,7.3328,45.4733,8.9246,16.38,11.65,16.14,179.29,26.2808,8.1373,1356.43,43.08,5.2973,35.3043,37.4163,15.95,19.34,15.8143,2.1311,19.9,8.65,2.3311,4.8718,3.1894,0.5,4.04,23.7663,5.3,3.4859,5.1324,5.0389,5.88,10.48,11.2984,12.9023,12.8984,13.35,2.5578,78.2155,4.9572,11.1996,3.74,9.4847,12.56,7.58,20.0027,2.1,20.301,17.0603,11.3342,44.858,2.1989,24.6604,9.7551,9.0605,81.701,0.1202,54.1803,17.4425,276.066,7.8543,114.241,90.0034,68.8189,146.822,2.5943,41.93,7.8,6.8,152.9931,15.6082,179.4243,4.7965,20.6,7.3,107.2203,18.6413,93.4958,27.3047,10.5019,13.8612,249085,1506355,211155,281700.0,103400.0,668723.0,70052,317557,863749,107223,359380,231352,1177100.0,1342200,138400,162088,1355000,97600.0,13706900,422800.0,661192,13464300,425300,2517524,103400.0,120449.0,1642100.0,56304.0,9290300,542800.0,16074300,6500.0,27078480.0,9002000.0,380600.0,34327600,723937.0,3327289,193696.0,776413,34857273,16109.0,14900.0,3229.0,347200.0,5366400.0,57100.0,127625,214800,92300,1457400,134600,233000,1394600,509800,281828,12196.0,424500,1788518,42900,6100500,1745000,85500,13164,42200,1324400,307536.0,485330,967300.0,190200,877900,3413600.0,5619.0,127162.0,13657.0,1223353,4198200,283600,203400,1116400,1191700.0
2024-04-22,10.599,8.0258,48.6223,9.9803,16.83,11.83,17.4,180.1,28.6448,8.588,1368.23,46.25,5.9715,35.1739,36.9658,16.99,20.79,16.0709,2.1404,20.24,8.76,2.3311,4.8803,3.2477,0.5,4.01,24.1759,5.15,3.6192,5.1324,5.0806,6.07,10.61,11.6035,13.1556,13.2665,13.54,2.6031,78.275,4.9957,11.218,3.8,9.7068,12.71,7.49,20.0883,2.165,20.4304,17.136,11.4007,43.8609,2.2451,24.7057,9.806,8.8775,79.7879,0.137,54.1011,17.6335,282.3808,8.0411,113.1148,91.5164,69.7535,150.8464,2.6774,43.56,8.02,6.3,155.0513,15.4612,181.7254,4.7139,21.1523,7.33,105.4719,17.83,94.1486,27.1755,10.5597,13.7088,204097,1818673,673311,687900.0,102700.0,798386.0,75302,305598,1323987,170973,389429,395932,2635300.0,1193700,292400,343928,3361800,73900.0,12017400,853200.0,601478,15635220,649300,5264562,329000.0,174747.0,2013200.0,45175.0,16111600,394500.0,12744050,1751.0,20053949.0,5820000.0,369700.0,29321600,451884.0,4212587,176677.0,800325,31241080,12500.0,9900.0,2446.0,467600.0,4905300.0,21500.0,111268,288700,137800,1241300,35900,221300,1177600,377900,242420,6193.0,334500,1299897,34300,4807300,1033900,135400,54725,54000,1025600,637202.0,953581,514900.0,134800,1748000,2327500.0,8453.0,99242.0,75380.0,1476826,5167300,215300,121800,909700,967600.0
2024-04-23,10.599,8.0429,47.527,10.0389,16.98,12.22,16.63,180.81,28.1923,8.4094,1395.0,45.1,5.8559,35.2763,36.9225,16.57,20.87,16.219,2.1404,20.05,8.89,2.3487,4.9839,3.3352,0.45,3.91,24.2559,5.04,3.4859,5.1521,5.2055,6.07,10.92,11.6625,13.2588,13.2822,14.03,2.5578,80.1581,4.938,11.2272,3.8,9.5865,13.3,7.3,19.5744,2.215,20.9111,17.2494,11.4788,44.6585,2.2451,24.6378,9.9416,8.9416,80.4486,0.071,55.3984,17.8055,303.0895,8.1296,111.0817,91.102,74.8027,167.7993,2.7697,44.17,8.48,6.85,156.5347,15.4415,186.7143,4.8011,21.2395,7.27,103.6381,18.2015,92.5027,27.6,10.7428,13.8422,234182,1676229,408672,378500.0,149300.0,544118.0,56056,498326,857573,107955,418061,327772,2889300.0,1562800,348800,268183,1562500,121600.0,8800700,765700.0,500557,14971340,561700,4323523,387400.0,166712.0,1591000.0,61268.0,9792300,440100.0,32033100,113.0,22990230.0,3551400.0,296600.0,21971400,506663.0,4330195,173949.0,827814,31418369,6019.0,25900.0,372.0,435900.0,7411400.0,16000.0,99001,433700,128000,1257800,30300,418600,1004300,283900,174383,1039.0,259300,1286469,56500,3988900,994900,143400,57728,97600,908600,428062.0,2132146,387600.0,199100,998500,2387300.0,7844.0,268977.0,37666.0,1898799,3467900,313000,137100,787800,646400.0
2024-04-24,10.5324,7.5723,44.7066,9.6773,16.61,12.59,16.48,183.3,26.8441,8.0183,1370.0,43.57,5.5092,34.764,36.5153,15.96,20.16,16.4066,2.159,20.6,8.8,2.3487,4.9651,3.2964,0.5,3.91,24.4357,4.96,3.3906,4.9945,5.1722,6.07,10.77,11.5051,13.0712,13.1647,14.07,2.5215,80.2473,4.8514,11.3743,3.8,9.7623,13.13,7.34,19.641,2.2,20.606,17.24,11.5174,43.143,2.2174,24.2224,9.9077,8.85,79.7879,0.136,55.3588,17.4903,304.7108,7.9821,110.6236,92.1236,74.2804,165.6273,2.7143,43.39,8.68,7.55,155.9599,15.5396,184.6414,4.8056,21.2782,7.39,103.2499,18.2015,90.2039,27.0556,10.5308,13.7374,373944,1285282,332326,417100.0,145500.0,949809.0,71171,312571,937739,106434,301301,274003,1839200.0,2497500,296200,210110,1768600,75300.0,13313500,1610300.0,774222,10141790,406500,3597111,9700.0,11757.0,2253600.0,115773.0,11504500,667200.0,20016150,0.0,18780830.0,3645200.0,281600.0,19890400,467570.0,1660023,154820.0,1583616,36338879,180.0,11700.0,4648.0,390100.0,4573100.0,53200.0,132888,373100,70100,2556300,38800,532700,984000,291700,175968,3657.0,135400,1264901,61600,8237300,1692700,172300,67391,62700,840700,552924.0,961006,407300.0,392900,1296600,2266400.0,963.0,87652.0,23553.0,1543237,2109800,357000,152700,1126400,615500.0
2024-04-25,10.4372,7.6664,44.7978,9.6186,16.5,12.77,16.45,179.14,27.232,8.0523,1363.83,43.86,5.5381,34.8292,36.9571,16.13,20.24,17.1272,2.1404,20.6,8.72,2.3399,4.8332,3.2769,0.5,3.88,24.9751,5.01,3.324,4.9846,5.0888,5.98,10.87,11.633,12.7897,13.3527,14.05,2.458,80.7725,4.8899,11.0893,3.7898,9.716,13.78,7.32,19.5554,2.2,20.4674,17.2494,11.6042,43.3823,2.2082,23.7088,9.8653,8.7402,79.0581,0.131,54.3685,17.4807,311.4465,8.0411,109.8696,95.0919,78.1291,169.2191,2.7512,42.73,8.78,7.19,155.5241,16.569,186.4763,4.8148,20.8131,7.33,105.698,18.5436,91.1602,27.1848,10.3574,13.604,265738,1532187,321298,240200.0,49100.0,905327.0,32263,308702,712534,77394,211265,343189,1258900.0,3179600,452100,213265,2100900,104700.0,10349400,852000.0,422021,10329470,462900,2340295,75900.0,82103.0,1770000.0,66111.0,16358000,317600.0,15557080,2096.0,19173551.0,2995000.0,292400.0,15895200,576118.0,2959101,90861.0,1485063,32970910,4403.0,15100.0,7302.0,341000.0,3605700.0,34500.0,241328,240300,69900,1212300,44700,241700,1126900,329300,152429,4050.0,273000,1810431,55800,10528100,1062400,247000,48755,49100,867700,933556.0,859120,226000.0,183300,2355800,2908900.0,2659.0,63802.0,12524.0,1525426,5597000,210500,141700,565100,523200.0
2024-04-26,10.5133,7.9146,46.8972,9.8532,16.8,12.81,16.64,180.83,28.3493,8.0353,1406.0,44.04,5.8078,32.2396,37.7542,16.81,21.17,17.7096,2.1683,23.11,8.94,2.4017,5.0499,3.3547,0.51,3.9,25.9642,5.36,3.4383,5.1324,5.2471,5.6,11.05,12.4794,12.7615,13.7031,14.33,2.5124,81.1095,5.0246,11.2915,3.8,10.1324,13.0,7.46,20.0407,2.27,20.5228,17.2022,11.7682,44.0104,2.2451,24.7888,10.0433,8.8683,80.3598,0.1301,55.0122,17.987,317.394,8.1296,113.5156,95.9978,80.7499,172.51,2.9174,43.04,8.62,7.06,154.8844,17.0396,186.8334,4.879,20.9585,7.4,110.5379,18.5925,90.9855,27.7668,10.4441,13.6802,506639,985493,386590,271000.0,56700.0,544391.0,70454,375732,967866,148432,443331,175066,1417500.0,6606300,457000,130371,1508600,77800.0,5890800,1734600.0,694018,13985240,525000,2050772,194100.0,68756.0,2022800.0,102970.0,6893700,421000.0,21075120,26101.0,14749770.0,3244300.0,422100.0,20004600,524013.0,3258450,133838.0,736488,21435369,17217.0,31600.0,556719.0,300900.0,5132600.0,35800.0,117257,285400,72400,859200,24700,324600,1333900,331500,182114,5402.0,174200,1331412,35600,4029600,1229200,127800,58442,57400,2329200,630741.0,587824,234400.0,390200,900800,1826600.0,5336.0,129292.0,13266.0,2359851,2535900,144000,139600,655700,491300.0
2024-04-29,10.599,8.0258,48.5127,10.0096,16.92,12.68,16.98,183.49,28.8664,8.1033,1438.36,44.84,6.01,31.7459,37.3383,17.45,21.48,17.6899,2.1962,23.2,8.82,2.4282,5.1158,3.3061,0.51,3.95,26.0641,5.45,3.4287,5.0831,5.1888,5.5,11.01,12.4499,12.7615,13.9281,14.96,2.5215,80.5743,5.0054,11.4846,3.79,9.9658,12.75,7.41,20.3833,2.09,20.7817,17.4764,12.0672,47.0714,2.2636,25.4459,10.2213,8.9507,80.8332,0.1301,56.0917,18.5601,319.6422,7.9723,113.5061,97.0483,81.3822,173.8358,2.9174,43.56,8.49,6.93,155.7466,17.471,187.0714,4.9753,21.317,7.31,114.2342,18.7977,90.5993,27.4758,10.4827,13.8612,1345368,768588,615959,297400.0,144000.0,976488.0,76564,291608,554679,123742,334336,141085,1147900.0,3446000,231700,281766,1680800,99100.0,6642200,383500.0,505957,12649490,671400,2432620,37700.0,26954.0,1756700.0,54202.0,5260200,502200.0,13523510,6042.0,18145449.0,2889600.0,812800.0,21800800,766245.0,2163133,47204.0,639151,20461029,6956.0,16600.0,21202.0,310600.0,3353200.0,34500.0,147945,390400,60900,1503600,62200,317300,1479100,262600,137101,5204.0,238600,1384118,50200,8746500,1210500,137600,28368,33900,1188700,395316.0,861419,123000.0,175800,917400,2205500.0,2158.0,145559.0,12465.0,1900114,4104200,205500,94200,2466500,515400.0
2024-04-30,10.3231,8.1798,49.4346,10.078,16.94,12.19,17.05,178.59,29.9468,8.0778,1458.7,44.37,6.0967,30.7306,36.472,17.58,21.96,17.0087,2.159,22.95,8.2,2.3841,5.2383,3.1991,0.52,3.94,25.5246,5.39,3.3145,4.9551,5.0389,5.6,10.86,12.2531,12.5738,13.6388,14.37,2.4399,78.8895,4.8321,11.1904,3.8,9.9103,12.3,7.42,19.4793,2.1,20.4119,17.0036,11.6717,45.5559,2.2181,24.7133,9.8399,8.5297,79.4723,0.1301,55.0122,18.2067,308.5713,7.7757,112.3035,95.5545,80.8599,170.968,2.6958,43.15,8.19,6.8,153.5401,16.9612,184.4232,4.8882,20.6581,7.29,110.2833,18.0255,87.8132,26.6685,10.3863,13.5373,713409,1644549,731528,449100.0,114700.0,776797.0,52855,295461,2045013,281077,547957,303456,2020600.0,2064000,492000,468375,2808900,96900.0,11247100,1349200.0,1605959,31070711,1014200,1949952,43600.0,15698.0,768700.0,31786.0,7067600,310900.0,27214220,7568.0,14292050.0,3177400.0,363200.0,19659200,610673.0,1767408,110248.0,1007942,28309500,555.0,44900.0,29191.0,420100.0,5343700.0,88600.0,166176,575800,126800,1615900,31200,269000,1644600,299700,220062,0.0,302500,1304185,43000,8576700,687400,177000,44427,38000,1905300,804483.0,378643,70400.0,291200,2666700,2173200.0,4733.0,143427.0,33787.0,2643168,4523400,215000,175500,879700,585500.0
2024-05-01,10.3326,8.2825,49.9001,10.1465,17.0,12.07,17.07,177.93,29.8914,8.0438,1456.51,45.39,6.193,30.9634,37.0005,18.1,22.08,17.0581,2.1776,22.59,8.16,2.4017,5.3231,3.238,0.56,3.86,25.9242,5.28,3.343,4.9748,5.0806,5.6,10.88,12.1251,12.5645,13.6147,14.95,2.4399,79.7022,4.8706,11.218,3.7901,9.9196,12.54,7.41,19.5649,1.975,20.3472,16.9374,11.7875,45.6955,2.2088,24.887,9.7382,8.4656,80.419,0.1301,52.1007,18.264,308.8758,7.7462,112.7139,94.9184,78.908,170.385,2.6866,42.81,8.26,7.0,152.7799,16.2847,183.0544,4.971,20.881,7.39,108.8645,18.1526,89.5143,27.335,10.4056,13.3563,486640,982936,261439,217600.0,115900.0,610842.0,15608,409140,532521,55558,526507,150370,1073500.0,2358900,304200,158927,1698200,93800.0,5716200,745700.0,629992,16162410,654500,1535419,29300.0,41779.0,2285100.0,34858.0,3605800,202000.0,12911580,213.0,25720570.0,2410600.0,639700.0,13542600,717869.0,1747057,86880.0,701310,14476200,2362.0,16700.0,20412.0,181900.0,2835900.0,67200.0,109780,348100,56500,681200,12800,158100,2000900,1529300,145547,3188.0,450000,1006927,49900,3599500,451800,66300,30954,25500,1348400,349053.0,278914,106400.0,71700,938900,2717000.0,257.0,66367.0,8799.0,1438297,4415400,254500,147400,557900,955600.0
2024-05-02,10.2279,8.2141,51.2145,10.2051,17.15,12.38,17.34,179.58,29.4482,8.0693,1505.99,46.56,6.2701,31.2056,37.0005,18.5,22.36,17.1963,2.2427,23.0,8.62,2.4017,5.4079,3.2088,0.61,3.83,25.7444,5.48,3.4383,5.0634,5.208,6.0,10.96,12.3908,11.9264,13.9361,15.36,2.5034,82.9232,4.9669,11.5122,3.775,9.9103,12.33,7.52,20.1073,1.96,20.5136,17.0981,12.0093,46.5629,2.2181,25.2269,9.7806,8.5297,80.8825,0.1481,53.3287,18.0252,301.6743,7.6872,112.208,94.0318,80.3467,172.0211,2.7605,42.47,8.38,6.76,152.715,16.3827,184.6612,5.09,20.9875,7.29,106.8326,17.9669,92.5671,28.1047,10.4827,13.3753,762173,929186,346622,235700.0,120600.0,420260.0,22038,402155,873375,123040,695968,272603,1307300.0,1870000,351900,145409,1922100,80000.0,15458900,861100.0,906951,28305439,442600,3681540,53700.0,70817.0,1392500.0,50894.0,6869300,436900.0,22687500,1700.0,20553750.0,2329800.0,1265500.0,19639100,884441.0,2477049,193512.0,848628,27528779,2464.0,25700.0,20324.0,240100.0,4757500.0,40300.0,141155,274000,143600,723700,34100,160100,1692100,300600,106277,2211.0,280700,1497168,45400,5485600,545100,189200,33176,56600,1306700,418847.0,540264,23000.0,199500,535400,3071000.0,3723.0,42556.0,26653.0,1969340,4655500,253800,163600,502800,665000.0
2024-05-03,10.5704,8.9756,54.9659,10.6352,17.32,12.3,18.68,185.55,31.6921,8.3669,1630.56,48.74,6.6168,31.4851,36.7995,19.2,23.38,17.7392,2.2613,24.37,9.03,2.4049,5.4927,3.238,0.61,3.87,26.9332,5.41,3.6192,5.3885,5.283,6.0,11.68,12.6074,11.9733,13.7388,15.98,2.5669,82.9826,5.1113,11.595,3.8,9.7623,12.0801,7.9,21.3063,2.04,20.754,17.1643,12.3277,47.5401,2.2181,25.6272,9.7806,8.5846,81.3164,0.1301,53.9526,18.4742,305.1138,7.8642,113.277,94.7642,79.4395,172.9989,2.9266,43.2,8.42,6.49,156.3493,16.5494,193.2704,5.1817,20.9778,7.33,109.0922,17.8398,92.6406,28.5271,10.8488,13.5754,884962,1649892,640527,300800.0,162000.0,666008.0,134871,503189,1481726,218225,1346802,385338,2140100.0,2935500,318500,283273,2838100,76400.0,5538800,1301900.0,739521,23989789,310500,6201115,343200.0,30299.0,1972400.0,16921.0,36452300,710700.0,18378690,300.0,27676340.0,1849600.0,592800.0,26048400,893000.0,2539162,94300.0,905126,23144400,5345.0,53300.0,9283.0,488600.0,7591400.0,11100.0,99090,240000,55900,835400,160400,155500,1441800,237000,94268,296.0,171800,1105188,25600,3746200,437700,107300,31715,20500,1242600,266529.0,363392,90500.0,212900,602400,3480200.0,5519.0,107298.0,23289.0,1570363,3882300,178800,173200,1535300,808900.0
2024-05-06,10.6941,9.7285,58.5986,10.8112,17.59,13.39,20.19,190.94,33.9822,8.9961,1653.85,49.6,7.1947,31.7459,36.8178,19.61,23.88,17.6405,2.2707,26.39,7.75,2.4049,5.5398,3.1213,0.62,3.82,27.0531,5.51,3.6478,5.3688,5.3164,5.67,12.0,12.7747,12.0108,13.906,16.16,2.5578,84.5882,4.9957,11.5766,3.8,10.1232,11.93,8.08,21.3254,2.07,20.8926,17.2589,12.3759,47.8192,2.2367,25.884,9.8399,8.6304,81.9869,0.13,54.5864,18.8085,308.3563,7.8445,114.012,93.5788,79.3662,173.8828,3.0097,45.68,8.41,6.72,157.3691,16.8533,196.0873,5.1633,21.317,7.4,111.5782,18.4458,94.0659,29.0528,10.9066,13.3849,809391,2051812,799327,476300.0,159800.0,1953624.0,163660,476396,2109281,215457,601904,459126,2680100.0,1611300,478100,254073,2987000,65200.0,9697100,1201000.0,5857894,12623410,542300,7076180,42900.0,71099.0,2237800.0,44740.0,10284600,438700.0,15214210,2349.0,18501551.0,1668900.0,475600.0,12963700,832758.0,1739609,110658.0,1242152,17105551,30681.0,20100.0,26056.0,555600.0,4991300.0,42800.0,658607,342100,63900,622400,40500,215600,1113500,361200,89151,1519.0,174100,1772441,19000,4888900,470000,91300,20751,29600,1471400,646383.0,262938,162800.0,120300,518000,2708000.0,6662.0,28405.0,9990.0,924908,3301800,232700,151400,902100,823200.0
2024-05-07,10.7417,9.4205,57.8958,10.6743,17.75,12.95,20.2,193.91,32.9203,9.0897,1688.69,49.85,6.925,31.7739,36.9365,19.5,24.03,17.8182,2.2893,25.56,7.87,2.4049,5.4833,3.2672,0.62,3.82,26.5436,5.58,3.6097,5.3196,5.4414,5.8,11.99,12.5975,12.1047,14.2238,16.82,2.5124,83.6764,5.0727,11.6685,3.8,10.0121,12.06,8.13,21.0399,2.155,21.059,17.3156,12.3084,47.8691,2.2274,25.7027,9.8823,8.6487,83.545,0.13,51.1698,18.6748,301.4952,7.6774,114.4606,95.8147,79.302,174.447,3.0097,46.53,8.34,6.67,157.4062,16.8828,198.9239,5.1908,21.4236,7.44,108.771,18.4752,92.4475,28.8651,10.5886,13.242,631316,1781882,847668,526200.0,199200.0,2446097.0,122657,761877,1382201,279230,496958,555400,2780200.0,1152500,253100,345307,2866800,70900.0,9782500,944800.0,1132153,15135770,283500,5317026,95700.0,97643.0,2041400.0,39840.0,8480900,756500.0,23323630,2652.0,20218090.0,2654300.0,588800.0,18159600,1433410.0,1005054,101900.0,933414,24043520,5344.0,35400.0,13720.0,539600.0,5551800.0,22800.0,308797,458700,50500,803100,33100,372100,1361700,353700,109861,10084.0,967800,2559861,35400,8983100,624700,149200,20639,29800,1680700,538300.0,323052,69500.0,365200,317800,2797300.0,2393.0,59551.0,13798.0,1030394,2466200,163300,153100,1501800,1047100.0
2024-05-08,10.7512,9.5659,58.8451,10.7525,17.84,12.83,20.0,191.05,33.2897,9.4978,1716.78,49.49,7.0213,31.3267,36.7447,19.4,24.46,18.3809,2.2055,25.36,7.75,2.3961,5.389,3.6172,0.61,3.63,26.3438,5.35,3.6002,5.3787,5.4497,5.8,12.0,12.6664,12.0108,14.3158,17.2,2.4943,84.162,5.0824,11.5398,3.76,10.3545,12.04,6.94,21.373,2.205,21.1884,17.344,12.2601,47.56,2.246,25.7481,9.9501,8.8317,84.5706,0.1168,51.4074,18.7894,307.6755,7.6283,113.9547,95.9304,77.7901,174.2871,3.0005,46.12,8.33,7.41,163.3212,16.8239,206.3032,5.0624,22.2375,7.46,106.7947,18.2112,93.5326,28.79,10.7621,13.08,987914,1674628,622473,475000.0,129400.0,957815.0,112633,407305,1332730,310471,485494,673268,2401000.0,1699000,182000,314509,2343100,144000.0,14939700,999200.0,724290,12690490,2261100,12907680,72900.0,168209.0,1319600.0,83827.0,5195000,464800.0,13809180,37.0,20959289.0,1845900.0,300600.0,13419100,956227.0,896500,161057.0,963593,18126801,5414.0,28200.0,18724.0,2328200.0,4658700.0,34300.0,367258,319700,73100,1192400,46300,213200,1590700,438300,166652,15865.0,581100,2885953,31900,4256500,394200,136600,22038,47300,860800,464223.0,275201,630900.0,189200,397100,3992100.0,4459.0,126673.0,19585.0,1345482,4334300,98000,114500,708600,1003400.0
2024-05-09,10.7512,9.5403,57.841,10.5179,18.09,12.4,20.05,173.18,32.791,9.4383,1695.4,49.01,6.9539,32.221,37.9321,19.2,24.38,17.9465,2.1776,25.79,7.41,2.2988,5.2289,3.5978,0.6,3.45,26.3737,5.34,3.543,5.6446,5.2414,5.585,11.79,12.4696,12.0671,14.3994,17.87,2.458,81.4663,4.6781,11.5674,3.615,10.0769,11.79,6.79,20.4975,2.32,21.2254,17.4197,12.347,48.3,2.2367,25.7329,9.9585,8.8043,84.2156,0.085,51.1698,19.267,310.9449,7.756,115.7873,97.4531,81.0156,179.2517,3.0467,46.24,8.46,8.5,163.1729,17.3043,214.1487,4.9707,22.2472,7.37,110.6135,20.1663,94.7095,28.912,10.685,12.7942,471248,791180,318459,382800.0,113000.0,644910.0,104439,1125844,625360,252513,473976,400468,1324800.0,1176800,215300,218659,1846100,116200.0,7472500,1072100.0,1027280,55663551,504700,3057600,139300.0,148827.0,1474700.0,47535.0,6334700,1451500.0,20840380,10818.0,23322971.0,1682800.0,373600.0,15606200,709751.0,1969077,155218.0,4287139,22627150,5004.0,56300.0,26422.0,1044800.0,5396300.0,34600.0,451741,687700,148800,1365200,61600,211700,1656300,196800,103571,10270.0,801900,1830364,19700,4681800,701200,95600,31278,50800,811400,373534.0,393249,946400.0,349800,871300,4313500.0,317.0,124964.0,22093.0,781151,10806900,130500,123800,703600,865200.0
